government,department_name,vote_number,is_vote_primary,intro,website_url
Gauteng,Office of the Premier,1,True,"## Vision

Leadership for an integrated city-region, characterised by social cohesion and economic inclusion; the leading economy on
the continent, underpinned by sustainable socio-economic development.



## Mission

In achieving its vision, the Office of the Premier (OoP) defines its mission (aim) as follows:
• Providing strategic leadership and direction to government and society;
• Ensuring the transformation and modernisation of the public service;
• Improving government performance and service delivery through enhanced planning, coordination, monitoring and
evaluation of government performance;
• Driving effective communication and stakeholder interfaces with communities and key sectors of society;
• Providing strategic and operational support in fulfilling constitutional and legal obligations;
• Actively advancing gender equality, women’s empowerment, youth development and the rights of people with
disabilities, older persons and military veterans; and
• Securing partnerships that support the development agenda, both domestic and foreign partners.",
Gauteng,Gauteng Provincial Legislature,2,True,"## Vision 

A modern and transformative legislature that fosters public pride and confidence in democracy and enhances service
delivery to the people of Gauteng.



## Mission

In observing our constitutional obligations, Gauteng Provincial Legislature (GPL):
• Is a modern and dynamic African Legislature of the 21st century;
• Is a caring, responsive, activist and transformative Legislature;
• Reflects the values, aspirations and cultures of the South African people;
• Is the most competent, accessible, transparent and accountable Legislature;
• Fosters ethical and good governance;
• Attracts, develops, and retains skilled and professional staff; and
• Recognises staff contributions, rewards their achievements and provide a stimulating environment.



## Core functions and responsibilities

The core functions of the Gauteng Provincial Legislature are clearly defined in Section 114 of the Constitution of the
Republic of South Africa. The GPL is entrusted with the following responsibilities: facilitating law-making; ensuring public
participation in the legislative processes; and exercising oversight over the executive and the organs of the state. The GPL is
also responsible for furthering cooperative governance between provincial, national and local legislative institutions.",
Gauteng,Economic Development,3,True,"## Vision

A radically transformed, modernised and re-industrialised economy in Gauteng, manifesting decent work, economic
inclusion and equity.



## Mission

The mission of the Department of Economic Development in quest of its vision is to:

• Ensure radical transformation, modernisation and re-industrialisation of the Gauteng economy;

• Provide an enabling policy and legislative environment for equitable economic growth and development;

• Develop and implement programmes and projects that will:

• Revitalise Gauteng’s township economies;

• Build new smart, green, knowledge-based economy and industries;

• Ensure decent employment and inclusion in key economic sectors;

• Facilitate radical economic transformation, modernisation and re-industrialisation;

• Include the marginalised sectors of women, youth and persons with disabilities in mainstream economic activities;
and

• Establish appropriate partnerships for delivery and ensure the DED effectively delivers on its mandate





## Main services

The key cross-cutting principles and outcomes that will underpin the programmes and projects of all the three objectives
are:

• Promoting smart and green industrial and socio-economic development;

• Creating decent work and reducing levels of unemployment;

• Contributing to an increase in Gross Domestic Product (GDP);

• Making the economy inclusive (reversing monopoly capital’s domination);

• Applying smart and green technology and processes;

• Mainstreaming the participation of the marginalised sectors of women, youth and persons with disabilities;

• Developing an appropriately skilled labour force and private sector (SMME’s, co-operatives and emerging businesses) to
meet and grow the economy and work in the key sectors; and

• Ensuring environmental sustainability.",
Gauteng,Health,4,True,"## Vision

Daily we provide high-quality, efficient and accessible healthcare to transform people’s lives.



## Mission

Create an effective public health system in Gauteng by ensuring we have the right people, skills, systems and equipment
to provide the care our patients need to live healthy, quality lives.



## Core functions and responsibilities

• Provision of primary health care services through the district health system. A network of provincial clinics and
community health centres provides ambulatory care administered by doctors, nurses and other professionals; local
government clinics are subsidised to render primary care services;
• Provision of ambulance (emergency) services and planned patient transport throughout the province;
• Rendering secondary health care services through regional hospitals providing out- and in-patient care at general
specialist level;
• Provision of specialised in-patient care for psychiatric and infectious diseases, and some TB and chronic psychiatric
services on an outsourced basis;
• Provision of in-patient and out-patient academic health care services through the central, tertiary and dental hospitals,
in addition to the teaching that takes place at other service levels; training of future health care professionals in health
sciences faculties and nursing colleges; and
• Delivering of forensic pathology services and clinical-medico legal services.",
Gauteng,Education,5,True,"## Vision

Every learner feels valued and inspired in our innovative education system.



## Mission

We are committed to provide functional and modern schools that enable quality teaching and learning to protect and
promote the right of every learner to quality, equitable and relevant education.



## Core functions and responsibilities

The department works to ensure that people of all ages and backgrounds have the education, skills and opportunities to
pursue activities that promote their wellbeing and build strong communities. We are primarily responsible for the delivery
and regulation of pre-tertiary schooling and we are a delivery agent for provincial skills development in Gauteng. All the
department’s plans and service delivery areas are aligned to national and provincial imperatives with special focus on
curriculum delivery, teaching and learning support material, infrastructure, and Information Communication Technology
(ICT) and teacher placements.",
Gauteng,Social Development,6,True,"## Vision

A Caring and Self-reliant Society.



## Mission

To transform our society by building conscious and capable citizens through the provision of integrated social development
services.



## Core functions and responsibilities

• Rendering management and administration to the network of social development services within Gauteng;

• Provision, in partnership with relevant stakeholders, of prevention, early intervention, rehabilitation and after care
services to people abusing substances. This also includes services rendered in in-patient and out-patient treatment
centres;

• Provision of community home-based care, residential and all other protection services for vulnerable older persons at
risk, and people with disabilities;

• Provision of secure care facilities, home-based services, and assessment and referral services for children found to be
in conflict with the law;

• Provision of services for children through the construction and funding of Early Childhood Development (ECD) facilities
throughout the province;

• Provision of child care and protection services and implementation of the Children’s Act;

• Provision of shelters and counseling services for women and children who are victims of domestic violence and abuse;

• Provision, through home and community-based care (HCBC) centres, of psycho-social support services to people who
are infected and affected by HIV and AIDS, especially orphans and vulnerable children;

• Provision of reunification and preservation services for families; and

• Provision of youth development and sustainable livelihood services to poor households through the implementation of
the War on Poverty (WoP) programme.",
Gauteng,Cooperative Governance and Traditional Affairs,7,True,"## Vision

Lead provincial department in the coordination, collaboration, and facilitation of cooperative governance in building a
globally competitive and people-driven Gauteng City-Region.



## Mission

In pursuit of our vision of cooperative governance, COGTA shall:

• Support, facilitate, coordinate, and regulate inter-sphere and cross-departmental integrated planning, budgeting,
implementation; and

• Monitor, evaluate and report on local government performance in order to achieve an accountable, stable, efficient,
effective and resilient, activist and ethical local government and empowered communities.




## Core functions and responsibilities

The mandate of the department highlights cooperative governance, and is essential for integrated development. The
department provides support to and monitors municipalities and tribal authorities by:

• Monitoring the municipalities and traditional authorities’ development and performance;

• Supporting local authorities where there are capacity constraints;

• Promoting capacity development in a systematic manner, to ensure that municipalities are able to manage their own
affairs;

• Advising, commenting on and approving Integrated Development Plans (IDP’s);

• Providing key support services to municipalities in implementing the Municipal Finance Management Act (No. 56 of
2003) (MFMA) and supporting Community Development Workers (CDW’s);

• Intervening where local authorities fail to perform their designated functions and mandates; and

• Strengthening the functioning of Municipal Public Accounts Committees.",
Gauteng,Human Settlements,8,True,"## Vision

To provide integrated sustainable human settlements and improved quality of household life.



## Mission

To provide relevant, differentiated and good quality housing opportunities to qualifying beneficiaries in partnership with
various stakeholders.



## Core functions and responsibilities

The mandate of the department is derived from the Constitution. Its primary roles are:

• To promote and facilitate the provision of adequate housing in the province;

• To develop provincial housing policies that will strengthen the ability to provide housing opportunities to qualifying
beneficiaries in order to build sustainable communities;

• To develop and implement programmes and projects that give effect to the province’s short, medium and long term
housing plans; and

• To manage the housing delivery process and transform informal settlements, especially in priority townships and 50
poorest wards, into sustainable and vibrant communities; and provide services in respect of subsidies and rental housing.",
Gauteng,Roads and Transport,9,True,"## Vision

A modern integrated, efficient and sustainable transport and road infrastructure system in Gauteng.



## Mission

To facilitate and provide an integrated transport system that:

• Is reliable, accessible, safe and affordable;

• Promotes seamless mobility and social inclusion;

• Is environmentally sustainable; and

• Support industrialisation and radical socio-economic transformation.



## Core functions and responsibilities

• To contribute to the achievement of departmental outcomes;

• To develop and maintain a sustainable road infrastructure that contributes to increased economic growth and enhanced
quality of life in Gauteng;

• To develop a policy framework in support of a modern, integrated and intelligent transport system;

• To contribute to the regulation of transport-related carbon emissions;

• To contribute to environmental protection through green transport;

• To provide public transport infrastructure to promote integration and inter-modality of public transport;

• To regulate public transport operations through the issuing of operating licenses and permits;

• To regulate public transport operations through the registration of associations;

• To issue valid drivers’ licenses; and

• To issue valid vehicle licenses.",
Gauteng,Community Safety,10,True,"## Vision

To ensure that DCS Gauteng is a Province where people feel and are safe.




## Mission

To be an innovative, effective and proactive department that ensures the safety of communities through:


• Improving the Quality of Policing;

• Deepening Meaningful Community Participation;

• Enhancing Social Crime Prevention;

• Fostering Integrity;

• Initiating and Sustaining Sound and Supportive Institutional Arrangements;

• Promoting Pedestrian Safety;

• Intensifying Traffic Law Enforcement, and

• Creating a Safer Road Environment.





## Core functions and responsibilities

The core functions and responsibilities of the department are:

• To monitor police conduct by overseeing the effectiveness and efficiency of the province’s law enforcement agencies;

• To promote good relations between the police and communities;

• To assess the effectiveness of visible policing;

• To liaise with the Minister of Police with respect to crime and policing in the province;

• To record and investigate public complaints alleging police inefficiency;

• To mobilise all communities in the fight against crime;

• To promote social crime prevention through partnerships and other appropriate interventions; and

• To reduce road fatalities.",
Gauteng,Agriculture and Rural Development,11,True,"## Vision

An economically transformed agricultural sector including agro-processing and sustainable environmental management
for healthy, food secure, developed rural and urban communities in Gauteng.



## Mission

To radically modernize and transform agriculture, environment and rural development by:

• Promoting environmental protection and management;

• Expanding access to agricultural opportunities;

• Expand the agro-processing and marketing support;

• Maximising food security;

• Up-scaling rural development;

• Promoting the One Health System; and

• Supporting sustainable livelihoods and communities





## Core functions and responsibilities

The mandate of the department is derived from the Constitution of the Republic of South Africa:

• Ensuring an environment that supports human well-being;

• Conservation of the environment;

• Provision of sufficient food and water;

• Animal disease control, management of abattoirs; and

• Provision of veterinary services in the province.",
Gauteng,"Sport, Arts, Culture and Recreation",12,True,"## Vision

“An active, creative and modernised Gauteng City Region (GCR) contributing to sustainable economic growth and
social cohesion.”



## Mission

In pursuit of the above vision, the Department of Sport, Arts, Culture and Recreation (DSACR) will work integratively to
create an enabling environment towards radical economic and accelerated social transformation for sporting, artistic,
and cultural excellence through:

•• Facilitating talent identification and development in partnership with key stakeholders;
•• Positioning the business of sport and creative industries as catalysts for sustainable economic growth;
•• Modernisation of the economy through the bidding for and hosting of major sporting and cultural events;
•• Providing universal access to sport, arts, cultural activities, library, archival services and facilities; and
•• Identifying, promoting and preserving heritage.




## Core functions and responsibilities

The core mandate of DSACR is to ensure access to, increased participation in and transformation of the sport, arts, culture
and recreation sectors through radical economic and accelerated social transformation that benefits all in the province,
promoting nation building and social cohesion.",
Gauteng,E-Government,13,True,"## Vision

Aconnected Gauteng City-Region that leverages technology to provide quality services to citizens.




## Mission

To realize the intent of a connected government through:

• Provision of relevant technologies, standards and governance;

• Creation of an environment of collaboration between key stakeholders; and

• Facilitation of the evolution of the Gauteng City-Region (GCR) service delivery.




## Core functions and responsibilities

• To roll out the Gauteng Broadband Network (GBN);

• To develop and maintain all provincial government owned ICT infrastructure;

• To develop and maintain applications, networks and services;

• To improve and provide customer driven HR services;

• To implement e-Recruitment solution for job seekers; and

• To deploy HR systems in the province.",
Gauteng,Gauteng Provincial Treasury,14,True,"## Vision

To provide strategic leadership in financial and fiscal matters to ensure sustainable and inclusive social and economic
development of the people of Gauteng so that all may enjoy value-for-money services of the highest quality.





## Mission

We are an activist Treasury that enables and promotes quality service delivery for the citizens of Gauteng through:

•• Sustainable financing and funding that ensures developmentally focused allocation of resources and innovative revenue
generation;

•• Efficient cash management that ensures sustainable liquidity levels in the province;

•• Effective financial management and reporting that ensures responsible stewardship and transparent resource utilization
and expenditure; and

•• A well-structured governance framework that ensures accountability, transparency and fiscal discipline in line with
statutory obligations.




## Core functions and responsibilities

The functions or powers of the Gauteng Provincial Treasury (GPT) are described in both the Public Finance Management Act
(PFMA), 1999 and the Municipal Finance Management Act, 2003 (Act No 56 of 2003). These can be summarized as follows:

•• To manage the budget allocation for the Gauteng Provincial Government (GPG);

•• To ensure the instilling of fiscal discipline and corporate governance in the Province;

•• To ensure proper cash management;

•• To ensure the effective and efficient utilization of resources (that is, value for money and compliance with all relevant
legislations);

•• To develop, implement and monitor compliance with corporate governance norms and standards relating to provincial
and local governments; and

•• To ensure adequate financial accountability.",
Gauteng,Infrastructure Development,15,True,"## Vision

To be a leading sustainable infrastructure provider and facilitator that positions Gauteng as a globally competitive city region
with inclusive economic growth and decent work for all.




## Mission

To contribute towards the radical transformation, modernisation and re-industrialisation of Gauteng by accelerating
integrated service delivery, maintenance and management of public infrastructure and deploying environment professionals
while encouraging the active participation of an empowered citizenry.




## Core functions and responsibilities

• Implementation of Social Infrastructure

• Skills Development

• Community Participation

• Capital Project Management

• Maintenance Services

• Provincial Property Management",
Free State,Premier,1,True,"## Vision

Leading the Free State Province towards service excellence





## Mission

To provide strategic direction and to coordinate integrated service delivery within
Government in the Free State.




## Core functions and responsibilities

The core functions and responsibilities of the Department of the Premier relate to both the
Department itself as well as to the broader Free State Provincial Government (FSPG), and
are as follows:

* To ensure integrated governance and policy coordination;

* To facilitate and coordinate integrated planning, research, monitoring and evaluation;

* To provide effective and efficient administrative and support services to the Premier
Executive Council and the Director General;

* To ensure sound financial management in the Department of the Premier;

* To provide strategic direction and render advice on human resource, organisational
development and enhancement, and legal service matters;

* To provide strategic direction with regard to the effective utilisation of information
technology and information communication technology;

* To provide strategic communication direction and ensure that the image of the FSPG and
the Department of the Premier is held in good standing;

* To provide strategic direction, facilitate and coordinate special programmes; and

* To render efficient and effective community liaison and participatory democracy services.",
Free State,Free State Legislature,2,True,"## Vision

The vision of the Free State Legislature is in line with its mandate as derived from the
Constitution of the Republic of South Africa (Act 108 of 1996). The vision encapsulates the core
principles of the Legislature as follows; “An Activist Legislature that Champions Democracy”.



## Mission

To promote good governance and a culture of human rights through oversight, law-making and
public participation.



## Main services to be rendered by the Free State Legislature

* The Free State Legislature is principally an institution of democracy. The main services to be
rendered by the Legislature are aligned with its strategic objectives:
The legislative process must (i) conform with the provisions of the Constitution of the Republic
of South Africa (Act 108 of 1996), (ii) Standing Rules and Orders of the Legislature, (iii) enable
the Committees of the Free State Legislature to thoroughly engage with all aspects of draft
legislation and (iv) facilitate public involvement through the relevant processes of the Portfolio
Committees

* The oversight and accountability functions ensure a quality process of scrutiny and oversee the
government’s actions that are driven by realizing a better quality of life for all.

* To further build a people-centred Legislature that is responsive to the needs of all the people of
the Free State, as well as a culture of human rights and public participation through education.

* An effective and efficient institution through improvement of institutional governance and
policies, implementation of modern systems and technologies, as well as the development of
human resource.",
Free State,"Economic and Small Business Development, Tourism and Environmental Affairs",3,True,"## Vision

A transformed economy and a prosperous society that is living in harmony with its
natural resources through integrated and sustainable economic growth.



## Mission

Radically create a conducive, enabling environment for the creation of decent jobs,
poverty and inequality reduction through sustainably managed environment and
economic development programmes in the Free State.",
Free State,Provincial Treasury,4,True,"## Vision

Your partner in financial management and service excellence in the public sector, for a
better life for all in the Free State




## Mission

To instil prudent financial management and good governance



## Values

The actions of every Provincial Treasury employee will be guided by the following values
and principles:

• Collaborative
We will be considerate in working with our stakeholders to realize shared goals. We will be
devoted, dedicated and involved

• Integrity
We will conduct ourselves with uncompromising standards and principles as individuals, as
teams and as a department

• Accountability
We will honour our commitments; we will take responsibility and we will act in a transparent
manner

• Assertive
We will be honest, firm and decisive in our interaction with stakeholders

• Proactive
We will stay ahead by anticipating rather than reacting. We will be innovative and diligently
seek new ways to address challenges.",
Free State,Health,5,True,"## The vision

Increasing life expectancy through health system effectiveness, driving system change and ensuring
sustainable quality services.




## The Mission

By creating a value driven institution that inculcates operational efficiency and accountability in delivering
desired outcomes effectively.

",
Free State,Education,6,True,"## Vision

To be a Department that strives for quality, universal education that is internationally competitive.




## Mission

To provide all children of the Free State province with quality education in a conductive school
environment with qualified professional teachers, learning and teaching material of high quality and
parents who are highly involved in school affairs.",
Free State,Social Development,7,True,"## Vision

A caring and self-reliant society



## Mission

To transform our society by building conscious and capable citizens through the provision
of integrated social development services



## Core functions and responsibilities

* To render developmental social welfare services to vulnerable people and groups in
collaboration with partners to reduce their vulnerabilities and promote community
empowerment as well as to instil good governance through sound business management
practises in support of effective and efficient services delivery",
Free State,Cooperative Governance and Traditional Affairs,8,True,"## Vision

Integrated and responsive governance towards sustainable development and service delivery



## Mission

The Department strives to strengthen cooperative governance and support municipalities and
Traditional Leadership through:
* Integrated Planning and Development
* Partnerships
* Research
* Monitoring and Evaluation



## Main services

* To oversee and co-ordinate the establishment, monitoring, regulating, strengthening,
supporting and capacitating of municipalities in terms of the Constitution of the Republic of
South Africa, 1996

* To monitor, evaluate and provide feedback on the financial performance of District and
Local Municipalities.

* To monitor, evaluate and provide feedback to District and Local Municipalities towards
compliance with key pieces of Local Government finance related legislation and
regulations.

* To mobilise resources, expertise and support programs towards enhancing the financial
management and overall financial position of District and Local Municipalities.

* To ensure public accountability and transparency on Local Government level.

* To integrate and coordinate disaster management policy

* To prevent and/or reduce the risk of disasters

* To mitigate the severity of disasters

* To ensure that emergency preparedness is rapid and to render effective response to
disasters and post disaster recovery

* To render professional advice regarding the physical and spatial elements of land
development

* To manage the process of integrated development planning by municipalities

* To ensure safe, salubrious, economic and environmentally friendly development

* To submit all applications for land development and land use changes to the Townships
Board for consideration and in turn submit the recommendations of the Townships Board
to the MEC

* To ensure the upgrading of land tenure rights in the Free State, conduct investigations
and lodge deeds of transfer in terms of the Conversion of Certain Rights into Leasehold or
Ownership Act, 1988 (Act 81/1988)

* To facilitate the opening of township registers as well as assisting municipalities and to
access available state land for developmental purposes

* To oversee and co-ordinate the establishment, monitoring, regulating, strengthening,
supporting and capacitating of traditional leadership in terms of the Constitution

* To advise Government on matters pertaining to traditional leadership

* To investigate matters referred to the House and take remedial action

* To promote the institution of traditional leadership

* To build the capacity of traditional leadership

* To monitor the performance of traditional leadership

* To provide Secretariat support service to traditional leadership

* To conduct anthropological research on traditional leadership and develop archives
(database)

* To support traditional leadership through mobilizing resources, expertise and
development and support programmes and monitor the extent to which traditional
leadership complies with legislation.
",
Free State,Public Works and Infrastructure,9,True,"## Vision

A prosperous Free State through facilitation of sustainable built infrastructure.




## Mission

Coordination, provision, promotion of built infrastructure and sound management of assets.




## Core functions and responsibilities of the Department

* Public Works and Infrastructure, maintenance and construction as well as property
management including the provision of office accommodation, payment of municipal
services and provisioning of security services;

* Coordination and monitoring of the implementation of Expanded Public Works
Programmes.",
Free State,"Police, Roads and Transport",10,True,"## Vision

Contribute towards the creation of a prosperous Free State through the facilitation of the
provision of sustainable community safety, mobility and road infrastructure.



## Mission

To realise the afore said vision, we will:

* Monitor ,oversee and assess police service delivery in the Free State

* Promote integrated crime prevention initiatives

* Ensure road safety and an integrated transport system and networks




## Core functions and responsibilities of the department

* Monitor police conduct and the implementation of visible policing

* Oversee the effectiveness and efficiency of SAPS including receipt of reports on it;

* Initiate, assist and co-ordinate social crime prevention activities and mobilisation of
resources;

* Ensure that community policing structures mobilise communities to support and
participate in crime prevention activities;

* Enhance the deterrent effect of the criminal justice system by facilitating efficiency of
the system;

* Public education and awareness programmes about crime and its prevention;

* Transport and traffic management.

* Revenue collection including vehicle licenses

* Maintenance and construction of the provincial road network

* Security management for departmental buildings",
Free State,Agriculture and Rural Development,11,True,"## Vision

The vision of the Free State Department of Agriculture and Rural Development is “A dynamic
and prosperous agricultural sector and a better life for rural communities”



## Mission Statement

The mission of the Department is “To empower the agricultural sector through the provisioning
and facilitation of efficient agricultural development support and investment solutions in order to
ensure rural development, constant economic growth and sustainable livelihoods”



## Core values

The core values of the Department are informed by the letter and spirit of the Constitution of the
Republic of South Africa (Act No. 108 of 1996) and the supporting suite of transformation
legislation. These values are:

* Transparency

* Accountability

* Good governance

* Dedication

* Integrity

* Professionalism

* Passion

* Confidentiality",
Free State,"Sport, Arts, Culture and Recreation",12,True,"## Vision

Championing social transformation.




## Mission

Creation of an enabling environment for social cohesion and nation building by:

* Establishing structures of civil society to improve levels of governance and
administration within Sport, Arts, Culture and Recreation;

* Implementing inclusive programmes that enhance and retain Free State talent
and capacity within Sport, Arts, Culture and Recreation as well as ensuring
developmental pathways towards healthy lifestyles and excellence;

* Promoting intra and inter participation and cooperation within all spheres of
government;

* Promoting Sport, Arts, Culture and Recreation tourism within and into the Free
State province.

",
Free State,Human Settlements,13,True,"## Vision

Integrated and Sustainable Human Settlements



## Mission

The department will develop cohesive, sustainable and integrated human settlements in the
Free State through;

* Sound administration and engagement of all spheres of government and social partners

* Functional settlements that are spatially, socially and economically integrated

* Provision of affordable housing

* Increased access to basic services

* Acceleration of land tenure rights",
Eastern Cape,Office of the Premier,1,True,"## Vision 

Leading development with excellence intergrity 



## Mission

Lead and coordinate the provincial administration in inclusive, transparent
accountable governance and evidance - based decision-making for integrated
policy formulation, planning , monitoring, reporting, evaluation and review of
government programmes towards the achievment of efficient and effective
service delivery that supports intgrated socio-economic transformation aligned 
to constitutional and legislated prescripts



## Core fucntions and responsibilities

The office of the premier (OTP) has the responsibilty to support the exercising of the
Executive Autority through:

* leading the provincial development agende for a shared vission institutionalising evidence-based 
decision making and integrated planning over medium term

* Leading socio-economic transformation by accelerating implementation of 
government programmes to ensure access to quality services

* Enhancing inclusive governance through meaningful implementaion of citizen empowerment
and stakeholder participatory programmes in the current term

* Strengthening accountability in corporate governance through enforcing the
implementation of public sector reforms in/throughout the province on an on-goings basis; and

* transforming the OTP over the medium term to a high performance oragisastion by creating an enabling enviroment, building 
capability and empowering employees
",
Eastern Cape,Provincial Legislature,2,True,"## Vision 

A people's assembly for good governmance to achive excellence



## Mission

* to conduct oversight that will ensure accountability of the provincial government to the people of the Province

* to pass laws that will ensure that citizens' rights are upheld

* to conduct public outreach and education programmes that will ensure meaningful participation of the public
in government programmes

* to foster relations with local and international oversight bodies that will ensure sharing of knowledge\
and best practise



## Core functions and responsibilties

* the core mandate of the easterncape provincial legislature(ECPL) is facilitating
law making; ensuring public participation in the legislative processes; and exercising oversight over the
executive and other organs of the state. ECPL is also responsible for the furthering cooperative governance between
provincial and local legislative instituions.

* the oversight function and the opening of the doors of the legislature to the public continue to be
important areas of the legislature's activities. bills brought beofre the legislature by departments are
scrutinized beofre they are tabled in the house for debate. in the process, the stakeholders view's are
also prepared in respect of national legislation throught the national council of provinces (NCOP) the
legislature also ensures that departments spend voted funds in the prescribed manner throught the
oversight function provided by portfolio committees


",
Eastern Cape,Health,3,True,"## Vision

A quality health service to the people of the eastern cape province promoting a better life for all



## Mission

To provide and ensure accessible comprehensive integrated services in the Eastern cape, emphasizing 
the primary health care approach, optimally utilising all resources to enable all its present and future
generation to enjoy health and quality of life



## Core functions and responsibilities

the core fuctions and responsibilities of the department which 
are aligned to the national and provincial 
priorities including; overhauling the provincial 
healthcare system by implementing and sustaining an
evidence and results-based provincial health system which
is alligned to the natioanl health system (NHS) 10-pointpaln,
national and provincial legislative 
requirements and disease profiles. building the required capacity
to oversee and manage health services in the province through:

* improving the quality and continuum of primary healthcare(including community-based and hospital
services) by implementing a resourced package of services and improving clinical governance systems andprocess; and

* reducing morbidity due to communicate diseases and non-communicable illness and conditions
by impliminting high impact strategies to adress prevention, detection , management
and support at all levels of care

the strategic objective are in line with the implementation of the national and provincial development plan
(NDP), the medium term strategic framework(2014-1019), the ministers negotiated
service delivary agreement (NSDA) and , national health council priorities


",
Eastern Cape,Social Development,4,True,"## vision

a caring society for the protection and development of the poor and vulnerable towrds a sustainable society





## mission

to tranform our society by building conscious and capable citizens throught the provision of intergrated
social development services with families atte the core of social change





## core fucntions and responsabilities

to provided community development and services to individuals, families, groups and communnities by:

* partnering with national department of social development, community nutritional development
centers implemented in poverty pockets of the province where households have no access to
sufficient food;

* forming household food gardens will be used as the intervention strategy to address the short and 
medium term challenges of hunger and mainutrition

* capacitating funded Non- Profit organisation (NPO'S) and Cooperatives

* assisting non-complying NPO's with the development and submission of financial and annual reports

* focusing on youth development structures. National Youth Servic (NYS) programme, skills
development, entreperneurship development and youth mobilsation ; and

* prioritising the funding for full implementaion of the woman development resource center for skills
development as one of the strategies to empower woman with various skills as a contribution towards job creation and
reducing high unemployment levels

",
Eastern Cape,Roads and Public Works,5,True,"## vision

Leader in the provision  of high services in infrastructure delivery




## mission

a custodian of provisional government immovable assets and a provider of sustainable infastructure
resulting in socio-economic reforms, sector transformation and development





## core function and responsibilities

the core mandate of the department is to :

* to provide and manage government roads and building infastructure , including small town revitalisation , provision of accomodation , leadership
to and regulation of the construction and property industries and related proffesion;

* manage an dlead the implementation of the expanded public works programme(EPWP)

* regulate and manage the implementation of the government immovable assest management act 2007 (GIAMA)

* Implement the accelerated and safe, affordable movement of people goods and services through the delivery and maintanance of transport infrastructure


",
Eastern Cape,Education,6,True,"## vision

provide leaners with opportunities to become and responsible citizens through quality basic education





## mission implementing appropraite and relevant education programmes through quality teaching and learning

and at the same time mobilizing community and stakeholder support through participation and to
institutionalize a culture of accountability at all levels of the department





## core function and responsibilities

the core responsibilities of the department is the provision of quality education and training from grade R
to grade 12, the managing of teacher supply, demand and utilisation and the provisioning of high quality school infrastructure in the eastern cape

",
Eastern Cape,Cooperative Governance and Traditional Affairs,7,True,"## vision

an integrated , capable , responsive and accountable local government and tradional system focusing on the needs of the community




## mission

to promote a development local state and traditional institutions that are accountable , focused on
citizens priorties; capable of delivering high - quality services consistency and sustainably through local government and participatory democracy




## core functions and responisibilities

* facilitate the transformation of development local govenrment in line with all relevant developmental legislation:

* facilitate tranformation in the institions of traditional leadership and democratic strucutres of governance;

* provide extensive-measurable support to municipalities to improve their administrative, governance and finalcial capabilities in order to realise their constitional mandate

* improve the provision of support (technical and administrative ) to municipalities in order to fast-track the delivary
of basic services and access improvement thereof;

* promote the deepening of democracy throught the implementation of the ward committee model
and ward base planning at municipal level through community development work programme (CDW)

* integrate municipal interventions support through a singel window of coordination that enables communities to expierance
cohesion, predictabily, excellence in service delivery and control over the enviroment they find themselves in;

* facilitate the operationalized implementation of the back to basic service delivary model by all municipalities

* provide administrative and infastructure development support to tradional leadership institutions in order to meer their 
legislative requirements of their communities; and

* promote and support the participation of traditional communities in developmental programmes


",
Eastern Cape,Rural Development and Agrarian Reform,8,True,"## vision

vibrant , equitable , sustanble rural communities and food security for all.




## mission 

promote, support and coordinate rural development and agrarian reform interventions to reduce 
poverty and underdevelopment through job creation, integrated food security programmes , and 
equitable participation in development by all rural communities




## core functions and responsibilities

the core fucntions of the department are derived from its support and promotion of agriculture and rural development in the province 
these functions include the following

* facilitaion and coordintation of rural development interventions in order to improve rural
livelihoods;

* facilitaion , planning and promotion of the rural development strategy in order to ensure that the vision , mission and th epillars of the strategy is achieved

* agrarian transformation and food security , supported by effective training , skills development and extension services

* provide and support the development of infastructure to achive sustainable agriculture

* ivest in high impact projects which add value in agriculture as a business; and

* ensure that agriculture production is supported by the latest technology development and research
",
Eastern Cape,"Economic Development, Environmental Affairs and Tourism",9,True,"## vision

sustainable development underpinned by economic growth and sound enviromental management




## mission 

to lead economic enviromental management in the easter cape




## core fucntion and responsibilities

the core function of the department are summarised as follows

* to drive economic growth and development in easter cape

* to develop and promote the provisional tourism sector

* to provided consumer protection services, gambling and betting regulations , trade inspection and
regulate the liqour industry; and

* to develop regularly framework and monitor the implementation of policy for the protection 
biodiversity and the enviroment in the province

",
Eastern Cape,Transport,10,True,"## vision

an efficient , safe, sustainable, affordable and accessible transport system




## mission

provide , facilitate, develop, regulate and enhance safe , affordable and reliable multi-model transport
system which is integrated with land uses to ensure improving levels of accessibility and optimal mobility
of people and goods in support of socio-economic growth and development in the province of the earstern cape





## core functions and responsibilities

* to plan , regulate and facilitate the province of affordable public transport services in the province

* to regulate the registration and licencing of all pritavtly and government owned vehicles in the province

* to regulate and enforce road traffic laws in the province; and

* to provide fleet services to provisional departments



",
Eastern Cape,Human Settlements,11,True,"## vision

a department at the center of creating integrated sustainable human settlements in the eastern cape



## mission

facilitate and co-ordinate provision of quality , integrated and sustainable human settlement that offer our communities a better living enviroment




## core fucntions and responsibilities

* rural settlement development

* informal settlement development and upgrading

* provision of rentel and social housing

* secure tenture and land acquisition

* provision of the title deeds to land owners and;

* installation of service that include other amenitites.





",
